timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_214054_600,78054.602,4159.9707,N,8739.4316,W,516
260407_214054_700,78054.703,4159.9707,N,8739.4316,W,515
260407_214054_800,78054.797,4159.9707,N,8739.4316,W,515
260407_214054_900,78054.898,4159.9707,N,8739.4316,W,516
260407_214055_000,78055.000,4159.9707,N,8739.4316,W,516
260407_214055_100,78055.102,4159.9707,N,8739.4316,W,516
260407_214055_200,78055.203,4159.9707,N,8739.4316,W,515
260407_214055_300,78055.297,4159.9707,N,8739.4316,W,516
260407_214055_400,78055.398,4159.9707,N,8739.4316,W,516
260407_214055_500,78055.500,4159.9707,N,8739.4316,W,516
260407_214055_600,78055.602,4159.9707,N,8739.4316,W,515
260407_214055_700,78055.703,4159.9707,N,8739.4316,W,515
260407_214055_800,78055.797,4159.9707,N,8739.4316,W,515
260407_214055_900,78055.898,4159.9707,N,8739.4316,W,516
260407_214056_000,78056.000,4159.9707,N,8739.4316,W,516
260407_214056_100,78056.102,4159.9707,N,8739.4316,W,516
260407_214056_200,78056.203,4159.9707,N,8739.4316,W,516
260407_214056_300,78056.297,4159.9707,N,8739.4316,W,516
260407_214056_400,78056.398,4159.9707,N,8739.4316,W,515
260407_214056_500,78056.500,4159.9707,N,8739.4316,W,515
260407_214056_600,78056.602,4159.9707,N,8739.4316,W,515
260407_214056_700,78056.703,4159.9707,N,8739.4316,W,515
260407_214056_800,78056.797,4159.9707,N,8739.4316,W,515
260407_214056_900,78056.898,4159.9707,N,8739.4316,W,516
260407_214057_000,78057.000,4159.9707,N,8739.4316,W,515
260407_214057_100,78057.102,4159.9707,N,8739.4316,W,515
260407_214057_200,78057.203,4159.9707,N,8739.4316,W,516
260407_214057_300,78057.297,4159.9707,N,8739.4316,W,516
260407_214057_400,78057.398,4159.9707,N,8739.4316,W,515
260407_214057_500,78057.500,4159.9707,N,8739.4316,W,516
260407_214057_600,78057.602,4159.9707,N,8739.4316,W,516
260407_214057_700,78057.703,4159.9707,N,8739.4316,W,516
260407_214057_800,78057.797,4159.9707,N,8739.4316,W,515
260407_214057_900,78057.898,4159.9707,N,8739.4316,W,515
260407_214058_000,78058.000,4159.9707,N,8739.4316,W,515
260407_214058_100,78058.102,4159.9707,N,8739.4316,W,517
260407_214058_200,78058.203,4159.9707,N,8739.4316,W,516
260407_214058_300,78058.297,4159.9707,N,8739.4316,W,515
260407_214058_400,78058.398,4159.9707,N,8739.4316,W,516
260407_214058_500,78058.500,4159.9707,N,8739.4316,W,516
260407_214058_600,78058.602,4159.9707,N,8739.4316,W,515
260407_214058_700,78058.703,4159.9707,N,8739.4316,W,517
260407_214058_800,78058.797,4159.9707,N,8739.4316,W,515
260407_214058_900,78058.898,4159.9707,N,8739.4316,W,515
260407_214059_000,78059.000,4159.9707,N,8739.4307,W,516
260407_214059_100,78059.102,4159.9707,N,8739.4307,W,516
260407_214059_200,78059.203,4159.9707,N,8739.4307,W,516
260407_214059_300,78059.297,4159.9707,N,8739.4307,W,516
260407_214059_400,78059.398,4159.9707,N,8739.4307,W,516
260407_214059_500,78059.500,4159.9707,N,8739.4307,W,516
260407_214059_600,78059.602,4159.9707,N,8739.4307,W,516
260407_214059_700,78059.703,4159.9707,N,8739.4307,W,516
260407_214059_800,78059.797,4159.9707,N,8739.4307,W,516
260407_214059_900,78059.898,4159.9707,N,8739.4307,W,517
260407_214100_000,78060.000,4159.9707,N,8739.4307,W,516
260407_214100_100,78060.102,4159.9707,N,8739.4307,W,515
260407_214100_200,78060.203,4159.9707,N,8739.4307,W,516
260407_214100_300,78060.297,4159.9707,N,8739.4307,W,516
260407_214100_400,78060.398,4159.9707,N,8739.4307,W,516
260407_214100_500,78060.500,4159.9707,N,8739.4307,W,515
260407_214100_600,78060.602,4159.9707,N,8739.4307,W,515
260407_214100_700,78060.703,4159.9707,N,8739.4307,W,516
260407_214100_800,78060.797,4159.9707,N,8739.4307,W,516
260407_214100_900,78060.898,4159.9707,N,8739.4307,W,515
260407_214101_000,78061.000,4159.9707,N,8739.4307,W,516
260407_214101_100,78061.102,4159.9707,N,8739.4307,W,516
260407_214101_200,78061.203,4159.9707,N,8739.4307,W,516
260407_214101_300,78061.297,4159.9707,N,8739.4307,W,516
260407_214101_400,78061.398,4159.9707,N,8739.4307,W,516
260407_214101_500,78061.500,4159.9707,N,8739.4307,W,516
260407_214101_600,78061.602,4159.9707,N,8739.4307,W,516
260407_214101_700,78061.703,4159.9707,N,8739.4307,W,516
260407_214101_800,78061.797,4159.9707,N,8739.4307,W,516
260407_214101_900,78061.898,4159.9707,N,8739.4307,W,516
260407_214102_000,78062.000,4159.9702,N,8739.4307,W,516
260407_214102_100,78062.102,4159.9702,N,8739.4307,W,516
260407_214102_200,78062.203,4159.9702,N,8739.4307,W,515
260407_214102_300,78062.297,4159.9702,N,8739.4307,W,516
260407_214102_400,78062.398,4159.9702,N,8739.4307,W,516
260407_214102_500,78062.500,4159.9702,N,8739.4307,W,515
260407_214102_600,78062.602,4159.9702,N,8739.4307,W,516
260407_214102_700,78062.703,4159.9702,N,8739.4307,W,516
260407_214102_800,78062.797,4159.9702,N,8739.4307,W,515
260407_214102_900,78062.898,4159.9702,N,8739.4307,W,516
260407_214103_000,78063.000,4159.9707,N,8739.4307,W,515
260407_214103_100,78063.102,4159.9707,N,8739.4307,W,515
260407_214103_200,78063.203,4159.9707,N,8739.4307,W,516
260407_214103_300,78063.297,4159.9707,N,8739.4307,W,516
260407_214103_400,78063.398,4159.9707,N,8739.4307,W,515
260407_214103_500,78063.500,4159.9707,N,8739.4307,W,517
260407_214103_600,78063.602,4159.9707,N,8739.4307,W,516
260407_214103_700,78063.703,4159.9707,N,8739.4307,W,516
260407_214103_800,78063.797,4159.9707,N,8739.4307,W,515
260407_214103_900,78063.898,4159.9707,N,8739.4307,W,516
260407_214104_000,78064.000,4159.9702,N,8739.4307,W,516
260407_214104_100,78064.102,4159.9702,N,8739.4307,W,516
260407_214104_200,78064.203,4159.9702,N,8739.4307,W,516
260407_214104_300,78064.297,4159.9702,N,8739.4307,W,515
260407_214104_400,78064.398,4159.9702,N,8739.4307,W,516
260407_214104_500,78064.500,4159.9702,N,8739.4307,W,516
260407_214104_600,78064.602,4159.9702,N,8739.4307,W,516
260407_214104_700,78064.703,4159.9702,N,8739.4307,W,516
260407_214104_800,78064.797,4159.9702,N,8739.4307,W,515
260407_214104_900,78064.898,4159.9702,N,8739.4307,W,516
260407_214105_000,78065.000,4159.9702,N,8739.4307,W,516
260407_214105_100,78065.102,4159.9702,N,8739.4307,W,515
260407_214105_200,78065.203,4159.9702,N,8739.4307,W,516
260407_214105_300,78065.297,4159.9702,N,8739.4307,W,516
260407_214105_400,78065.398,4159.9702,N,8739.4307,W,516
260407_214105_500,78065.500,4159.9702,N,8739.4307,W,515
260407_214105_600,78065.602,4159.9702,N,8739.4307,W,516
260407_214105_700,78065.703,4159.9702,N,8739.4307,W,516
260407_214105_800,78065.797,4159.9702,N,8739.4307,W,515
260407_214105_900,78065.898,4159.9702,N,8739.4307,W,516
260407_214106_000,78066.000,4159.9707,N,8739.4307,W,516
260407_214106_100,78066.102,4159.9707,N,8739.4307,W,516
260407_214106_200,78066.203,4159.9707,N,8739.4307,W,515
260407_214106_300,78066.297,4159.9707,N,8739.4307,W,516
260407_214106_400,78066.398,4159.9707,N,8739.4307,W,516
260407_214106_500,78066.500,4159.9707,N,8739.4307,W,516
260407_214106_600,78066.602,4159.9707,N,8739.4307,W,515
260407_214106_700,78066.703,4159.9707,N,8739.4307,W,516
260407_214106_800,78066.797,4159.9707,N,8739.4307,W,516
260407_214106_900,78066.898,4159.9707,N,8739.4307,W,516
260407_214107_000,78067.000,4159.9707,N,8739.4307,W,515
260407_214107_100,78067.102,4159.9707,N,8739.4307,W,516
260407_214107_200,78067.203,4159.9707,N,8739.4307,W,516
260407_214107_300,78067.297,4159.9707,N,8739.4307,W,516
260407_214107_400,78067.398,4159.9707,N,8739.4307,W,516
260407_214107_500,78067.500,4159.9707,N,8739.4307,W,516
260407_214107_600,78067.602,4159.9707,N,8739.4307,W,516
260407_214107_700,78067.703,4159.9707,N,8739.4307,W,517
260407_214107_800,78067.797,4159.9707,N,8739.4307,W,516
260407_214107_900,78067.898,4159.9707,N,8739.4307,W,515
260407_214108_000,78068.000,4159.9712,N,8739.4316,W,516
260407_214108_100,78068.102,4159.9712,N,8739.4316,W,516
260407_214108_200,78068.203,4159.9712,N,8739.4316,W,515
260407_214108_300,78068.297,4159.9712,N,8739.4316,W,516
260407_214108_400,78068.398,4159.9712,N,8739.4316,W,515
260407_214108_500,78068.500,4159.9712,N,8739.4316,W,515
260407_214108_600,78068.602,4159.9712,N,8739.4316,W,516
260407_214108_700,78068.703,4159.9712,N,8739.4316,W,516
260407_214108_800,78068.797,4159.9712,N,8739.4316,W,515
260407_214108_900,78068.898,4159.9712,N,8739.4316,W,515
260407_214109_000,78069.000,4159.9717,N,8739.4326,W,516
260407_214109_100,78069.102,4159.9717,N,8739.4326,W,516
260407_214109_200,78069.203,4159.9717,N,8739.4326,W,517
260407_214109_300,78069.297,4159.9717,N,8739.4326,W,516
260407_214109_400,78069.398,4159.9717,N,8739.4326,W,515
260407_214109_500,78069.500,4159.9717,N,8739.4326,W,515
260407_214109_600,78069.602,4159.9717,N,8739.4326,W,517
260407_214109_700,78069.703,4159.9717,N,8739.4326,W,515
260407_214109_800,78069.797,4159.9717,N,8739.4326,W,515
260407_214109_900,78069.898,4159.9717,N,8739.4326,W,516
260407_214110_000,78070.000,4159.9717,N,8739.4326,W,516
260407_214110_100,78070.102,4159.9717,N,8739.4326,W,516
260407_214110_200,78070.203,4159.9717,N,8739.4326,W,516
260407_214110_300,78070.297,4159.9717,N,8739.4326,W,516
260407_214110_400,78070.398,4159.9717,N,8739.4326,W,516
260407_214110_500,78070.500,4159.9717,N,8739.4326,W,516
260407_214110_600,78070.602,4159.9717,N,8739.4326,W,516
260407_214110_700,78070.703,4159.9717,N,8739.4326,W,516
260407_214110_800,78070.797,4159.9717,N,8739.4326,W,515
260407_214110_900,78070.898,4159.9717,N,8739.4326,W,515
260407_214111_000,78071.000,4159.9722,N,8739.4336,W,515
260407_214111_100,78071.102,4159.9722,N,8739.4336,W,516
260407_214111_200,78071.203,4159.9722,N,8739.4336,W,516
260407_214111_300,78071.297,4159.9722,N,8739.4336,W,516
260407_214111_400,78071.398,4159.9722,N,8739.4336,W,516
260407_214111_500,78071.500,4159.9722,N,8739.4336,W,516
260407_214111_600,78071.602,4159.9722,N,8739.4336,W,516
260407_214111_700,78071.703,4159.9722,N,8739.4336,W,516
260407_214111_800,78071.797,4159.9722,N,8739.4336,W,515
260407_214111_900,78071.898,4159.9722,N,8739.4336,W,516
260407_214112_000,78072.000,4159.9722,N,8739.4336,W,515
260407_214112_100,78072.102,4159.9722,N,8739.4336,W,516
260407_214112_200,78072.203,4159.9722,N,8739.4336,W,515
260407_214112_300,78072.297,4159.9722,N,8739.4336,W,516
260407_214112_400,78072.398,4159.9722,N,8739.4336,W,516
260407_214112_500,78072.500,4159.9722,N,8739.4336,W,516
260407_214112_600,78072.602,4159.9722,N,8739.4336,W,516
260407_214112_700,78072.703,4159.9722,N,8739.4336,W,517
260407_214112_800,78072.797,4159.9722,N,8739.4336,W,516
260407_214112_900,78072.898,4159.9722,N,8739.4336,W,516
260407_214113_000,78073.000,4159.9727,N,8739.4336,W,516
260407_214113_100,78073.102,4159.9727,N,8739.4336,W,516
260407_214113_200,78073.203,4159.9727,N,8739.4336,W,516
260407_214113_300,78073.297,4159.9727,N,8739.4336,W,515
260407_214113_400,78073.398,4159.9727,N,8739.4336,W,516
260407_214113_500,78073.500,4159.9727,N,8739.4336,W,516
260407_214113_600,78073.602,4159.9727,N,8739.4336,W,516
260407_214113_700,78073.703,4159.9727,N,8739.4336,W,516
260407_214113_800,78073.797,4159.9727,N,8739.4336,W,515
260407_214114_000,78074.000,4159.9731,N,8739.4346,W,516
260407_214114_100,78074.102,4159.9731,N,8739.4346,W,515
260407_214114_200,78074.203,4159.9731,N,8739.4346,W,515
260407_214114_300,78074.297,4159.9731,N,8739.4346,W,516
260407_214114_400,78074.398,4159.9731,N,8739.4346,W,515
260407_214114_500,78074.500,4159.9731,N,8739.4346,W,516
260407_214114_600,78074.602,4159.9731,N,8739.4346,W,515
260407_214114_700,78074.703,4159.9731,N,8739.4346,W,517
260407_214114_800,78074.797,4159.9731,N,8739.4346,W,516
260407_214114_900,78074.898,4159.9731,N,8739.4346,W,515
260407_214115_000,78075.000,4159.9731,N,8739.4346,W,515
260407_214115_000,78075.000,4159.9731,N,8739.4355,W,515
260407_214115_100,78075.102,4159.9731,N,8739.4355,W,515
260407_214115_200,78075.203,4159.9731,N,8739.4355,W,516
260407_214115_300,78075.297,4159.9731,N,8739.4355,W,515
260407_214115_400,78075.398,4159.9731,N,8739.4355,W,515
260407_214115_500,78075.500,4159.9731,N,8739.4355,W,516
260407_214115_600,78075.602,4159.9731,N,8739.4355,W,516
260407_214115_700,78075.703,4159.9731,N,8739.4355,W,515
260407_214115_800,78075.797,4159.9731,N,8739.4355,W,515
260407_214115_900,78075.898,4159.9731,N,8739.4355,W,516
260407_214116_000,78076.000,4159.9736,N,8739.4355,W,515
260407_214116_100,78076.102,4159.9736,N,8739.4355,W,516
260407_214116_200,78076.203,4159.9736,N,8739.4355,W,516
260407_214116_300,78076.297,4159.9736,N,8739.4355,W,515
260407_214116_400,78076.398,4159.9736,N,8739.4355,W,515
260407_214116_500,78076.500,4159.9736,N,8739.4355,W,516
260407_214116_600,78076.602,4159.9736,N,8739.4355,W,516
260407_214116_700,78076.703,4159.9736,N,8739.4355,W,515
260407_214116_800,78076.797,4159.9736,N,8739.4355,W,515
260407_214116_900,78076.898,4159.9736,N,8739.4355,W,516
260407_214117_000,78077.000,4159.9736,N,8739.4355,W,516
260407_214117_100,78077.102,4159.9736,N,8739.4355,W,515
260407_214117_200,78077.203,4159.9736,N,8739.4355,W,516
260407_214117_300,78077.297,4159.9736,N,8739.4355,W,515
260407_214117_400,78077.398,4159.9736,N,8739.4355,W,516
