timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_200135_500,72095.000,4200.0161,N,8739.2783,W,217
260330_200135_600,72095.000,4200.0161,N,8739.2783,W,217
260330_200135_700,72095.000,4200.0161,N,8739.2783,W,217
260330_200135_800,72095.000,4200.0161,N,8739.2783,W,216
260330_200135_900,72095.000,4200.0161,N,8739.2783,W,216
260330_200136_000,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_100,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_200,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_300,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_400,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_500,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_600,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_700,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_800,72096.000,4200.0161,N,8739.2793,W,216
260330_200136_900,72096.000,4200.0161,N,8739.2793,W,216
260330_200137_000,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_100,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_200,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_300,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_400,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_500,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_600,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_700,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_800,72097.000,4200.0156,N,8739.2803,W,216
260330_200137_900,72097.000,4200.0156,N,8739.2803,W,216
260330_200138_000,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_100,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_200,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_300,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_400,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_500,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_600,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_700,72098.000,4200.0156,N,8739.2812,W,216
260330_200138_800,72098.000,4200.0156,N,8739.2812,W,215
260330_200138_900,72098.000,4200.0156,N,8739.2812,W,216
260330_200139_000,72099.000,4200.0151,N,8739.2842,W,215
260330_200139_100,72099.000,4200.0151,N,8739.2842,W,216
260330_200139_200,72099.000,4200.0151,N,8739.2842,W,216
260330_200139_300,72099.000,4200.0151,N,8739.2842,W,215
260330_200139_400,72099.000,4200.0151,N,8739.2842,W,215
260330_200139_500,72099.000,4200.0151,N,8739.2842,W,215
260330_200139_600,72099.000,4200.0151,N,8739.2842,W,215
260330_200139_700,72099.000,4200.0151,N,8739.2842,W,215
260330_200139_800,72099.000,4200.0151,N,8739.2842,W,215
260330_200139_900,72099.000,4200.0151,N,8739.2842,W,216
260330_200140_000,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_100,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_200,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_300,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_400,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_500,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_600,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_700,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_800,72100.000,4200.0151,N,8739.2842,W,215
260330_200140_900,72100.000,4200.0151,N,8739.2842,W,215
260330_200141_000,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_100,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_200,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_300,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_400,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_500,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_600,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_700,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_800,72101.000,4200.0151,N,8739.2842,W,215
260330_200141_900,72101.000,4200.0151,N,8739.2842,W,215
260330_200142_000,72102.000,4200.0151,N,8739.2842,W,215
260330_200142_000,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_100,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_200,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_300,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_400,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_500,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_600,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_700,72102.000,4200.0112,N,8739.3027,W,215
260330_200142_800,72102.000,4200.0112,N,8739.3027,W,215
260330_200143_000,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_100,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_200,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_300,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_400,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_500,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_600,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_700,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_800,72103.000,4200.0107,N,8739.3047,W,215
260330_200143_900,72103.000,4200.0107,N,8739.3047,W,215
260330_200144_000,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_100,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_200,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_300,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_400,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_500,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_600,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_700,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_800,72104.000,4200.0103,N,8739.3076,W,215
260330_200144_900,72104.000,4200.0103,N,8739.3076,W,215
260330_200145_000,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_100,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_200,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_300,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_400,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_500,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_600,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_700,72105.000,4200.0098,N,8739.3096,W,215
260330_200145_800,72105.000,4200.0098,N,8739.3096,W,214
