timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_224239_600,81759.602,4200.0576,N,8739.6758,W,112
260407_224239_700,81759.703,4200.0576,N,8739.6758,W,110
260407_224239_800,81759.797,4200.0576,N,8739.6758,W,110
260407_224239_900,81759.898,4200.0576,N,8739.6758,W,110
260407_224240_000,81760.000,4200.0576,N,8739.6758,W,110
260407_224240_100,81760.102,4200.0576,N,8739.6758,W,108
260407_224240_200,81760.203,4200.0576,N,8739.6758,W,109
260407_224240_300,81760.297,4200.0576,N,8739.6758,W,107
260407_224240_400,81760.398,4200.0576,N,8739.6758,W,108
260407_224240_500,81760.500,4200.0576,N,8739.6758,W,112
260407_224240_600,81760.602,4200.0576,N,8739.6758,W,112
260407_224240_700,81760.703,4200.0576,N,8739.6758,W,110
260407_224240_800,81760.797,4200.0576,N,8739.6758,W,107
260407_224240_900,81760.898,4200.0576,N,8739.6758,W,101
260407_224241_000,81761.000,4200.0576,N,8739.6758,W,98
260407_224241_100,81761.102,4200.0576,N,8739.6758,W,106
260407_224241_200,81761.203,4200.0576,N,8739.6758,W,109
260407_224241_300,81761.297,4200.0576,N,8739.6758,W,109
260407_224241_400,81761.398,4200.0576,N,8739.6758,W,120
260407_224241_500,81761.500,4200.0576,N,8739.6758,W,113
260407_224241_600,81761.602,4200.0576,N,8739.6758,W,114
260407_224241_700,81761.703,4200.0576,N,8739.6758,W,111
260407_224241_800,81761.797,4200.0576,N,8739.6758,W,108
260407_224241_900,81761.898,4200.0576,N,8739.6758,W,110
260407_224242_000,81762.000,4200.0576,N,8739.6748,W,110
260407_224242_100,81762.102,4200.0576,N,8739.6748,W,111
260407_224242_200,81762.203,4200.0576,N,8739.6748,W,114
260407_224242_300,81762.297,4200.0576,N,8739.6748,W,117
260407_224242_400,81762.398,4200.0576,N,8739.6748,W,108
260407_224242_500,81762.500,4200.0576,N,8739.6748,W,107
260407_224242_600,81762.602,4200.0576,N,8739.6748,W,101
260407_224242_700,81762.703,4200.0576,N,8739.6748,W,105
260407_224242_800,81762.797,4200.0576,N,8739.6748,W,109
260407_224242_900,81762.898,4200.0576,N,8739.6748,W,111
260407_224243_000,81763.000,4200.0576,N,8739.6748,W,105
260407_224243_100,81763.102,4200.0576,N,8739.6748,W,104
260407_224243_200,81763.203,4200.0576,N,8739.6748,W,102
260407_224243_300,81763.297,4200.0576,N,8739.6748,W,105
260407_224243_400,81763.398,4200.0576,N,8739.6748,W,104
260407_224243_500,81763.500,4200.0576,N,8739.6748,W,91
260407_224243_600,81763.602,4200.0576,N,8739.6748,W,119
260407_224243_700,81763.703,4200.0576,N,8739.6748,W,115
260407_224243_800,81763.797,4200.0576,N,8739.6748,W,116
260407_224243_900,81763.898,4200.0576,N,8739.6748,W,116
260407_224244_000,81764.000,4200.0576,N,8739.6748,W,113
260407_224244_100,81764.102,4200.0576,N,8739.6748,W,113
260407_224244_200,81764.203,4200.0576,N,8739.6748,W,110
260407_224244_300,81764.297,4200.0576,N,8739.6748,W,107
260407_224244_400,81764.398,4200.0576,N,8739.6748,W,114
