timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_231613_000,83773.000,4159.9829,N,8739.3359,W,84
260407_231613_427,83773.430,4159.9829,N,8739.3359,W,69
260407_231613_526,83773.523,4159.9829,N,8739.3359,W,79
260407_231613_626,83773.625,4159.9829,N,8739.3359,W,82
260407_231613_726,83773.727,4159.9829,N,8739.3359,W,84
260407_231613_826,83773.828,4159.9829,N,8739.3359,W,85
260407_231621_000,83781.000,4159.9805,N,8739.3975,W,76
260407_231621_100,83781.102,4159.9805,N,8739.3975,W,82
260407_231621_200,83781.203,4159.9805,N,8739.3975,W,86
260407_231621_300,83781.297,4159.9805,N,8739.3975,W,89
260407_231621_400,83781.398,4159.9805,N,8739.3975,W,90
260407_231621_500,83781.500,4159.9805,N,8739.3975,W,90
260407_231621_600,83781.602,4159.9805,N,8739.3975,W,90
260407_231621_700,83781.703,4159.9805,N,8739.3975,W,90
260407_231621_800,83781.797,4159.9805,N,8739.3975,W,90
260407_231621_900,83781.898,4159.9805,N,8739.3975,W,90
260407_231622_000,83782.000,4159.9805,N,8739.3975,W,91
260407_231622_000,83782.000,4159.9731,N,8739.3818,W,91
260407_231622_100,83782.102,4159.9731,N,8739.3818,W,91
260407_231622_200,83782.203,4159.9731,N,8739.3818,W,91
260407_231622_300,83782.297,4159.9731,N,8739.3818,W,91
260407_231622_400,83782.398,4159.9731,N,8739.3818,W,92
260407_231622_500,83782.500,4159.9731,N,8739.3818,W,91
260407_231622_600,83782.602,4159.9731,N,8739.3818,W,91
260407_231622_700,83782.703,4159.9731,N,8739.3818,W,92
260407_231622_800,83782.797,4159.9731,N,8739.3818,W,91
260407_231623_000,83783.000,4159.9790,N,8739.3682,W,91
260407_231623_100,83783.102,4159.9790,N,8739.3682,W,92
260407_231623_200,83783.203,4159.9790,N,8739.3682,W,92
260407_231623_300,83783.297,4159.9790,N,8739.3682,W,92
260407_231623_400,83783.398,4159.9790,N,8739.3682,W,92
260407_231623_500,83783.500,4159.9790,N,8739.3682,W,92
260407_231623_600,83783.602,4159.9790,N,8739.3682,W,92
260407_231623_700,83783.703,4159.9790,N,8739.3682,W,92
260407_231623_800,83783.797,4159.9790,N,8739.3682,W,92
260407_231623_900,83783.898,4159.9790,N,8739.3682,W,92
260407_231624_000,83784.000,4159.9790,N,8739.3682,W,92
260407_231624_000,83784.000,4159.9795,N,8739.3652,W,92
260407_231624_100,83784.102,4159.9795,N,8739.3652,W,92
