timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260330_201549_200,72949.203,4159.9751,N,8739.3857,W,222
260330_201549_300,72949.297,4159.9751,N,8739.3857,W,222
260330_201549_400,72949.398,4159.9751,N,8739.3857,W,222
260330_201549_500,72949.500,4159.9751,N,8739.3857,W,222
260330_201549_600,72949.602,4159.9751,N,8739.3857,W,222
260330_201549_700,72949.703,4159.9751,N,8739.3857,W,222
260330_201549_800,72949.797,4159.9751,N,8739.3857,W,222
260330_201549_900,72949.898,4159.9751,N,8739.3857,W,222
260330_201550_000,72950.000,4159.9751,N,8739.3848,W,222
260330_201550_100,72950.102,4159.9751,N,8739.3848,W,222
260330_201550_200,72950.203,4159.9751,N,8739.3848,W,222
260330_201550_300,72950.297,4159.9751,N,8739.3848,W,222
260330_201550_400,72950.398,4159.9751,N,8739.3848,W,222
260330_201550_500,72950.500,4159.9751,N,8739.3848,W,222
260330_201550_600,72950.602,4159.9751,N,8739.3848,W,222
260330_201550_700,72950.703,4159.9751,N,8739.3848,W,222
260330_201550_800,72950.797,4159.9751,N,8739.3848,W,222
260330_201550_900,72950.898,4159.9751,N,8739.3848,W,222
260330_201551_000,72951.000,4159.9746,N,8739.3838,W,222
260330_201551_100,72951.102,4159.9746,N,8739.3838,W,222
260330_201551_200,72951.203,4159.9746,N,8739.3838,W,222
260330_201551_300,72951.297,4159.9746,N,8739.3838,W,222
260330_201551_400,72951.398,4159.9746,N,8739.3838,W,222
260330_201551_500,72951.500,4159.9746,N,8739.3838,W,222
260330_201551_600,72951.602,4159.9746,N,8739.3838,W,222
260330_201551_700,72951.703,4159.9746,N,8739.3838,W,221
260330_201551_800,72951.797,4159.9746,N,8739.3838,W,222
260330_201551_900,72951.898,4159.9746,N,8739.3838,W,221
260330_201552_000,72952.000,4159.9746,N,8739.3809,W,221
260330_201552_100,72952.102,4159.9746,N,8739.3809,W,221
260330_201552_200,72952.203,4159.9746,N,8739.3809,W,221
260330_201552_300,72952.297,4159.9746,N,8739.3809,W,221
260330_201552_400,72952.398,4159.9746,N,8739.3809,W,221
260330_201552_500,72952.500,4159.9746,N,8739.3809,W,221
260330_201552_600,72952.602,4159.9746,N,8739.3809,W,221
260330_201552_700,72952.703,4159.9746,N,8739.3809,W,221
260330_201552_800,72952.797,4159.9746,N,8739.3809,W,221
260330_201552_900,72952.898,4159.9746,N,8739.3809,W,221
260330_201553_000,72953.000,4159.9746,N,8739.3828,W,221
260330_201553_100,72953.102,4159.9746,N,8739.3828,W,221
